Year,Month,Day,Time_UTC,Latitude,Longitude,Magnitude,Depth
2009,5,29,16:19:12,-17.9,-174.86,4.8,252
2009,5,29,19:55:12,-6.24,151.05,5,63
2009,5,30,1:55:12,-37.81,50.71,4.4,10
2009,5,30,10:04:48,10.02,93.54,4.5,27
2009,5,30,0:14:24,7.67,126.93,4.4,86
2009,5,30,15:21:36,53.38,160.36,4.3,56
2009,5,30,11:45:36,16.14,-87.71,4.6,10
2009,5,30,1:12:00,-60.42,-26.11,5.5,10
2009,5,30,21:36:00,-0.13,-16.27,4.4,10
2009,5,30,23:16:48,-5,151.37,4.6,15
2009,5,30,3:07:12,-5.67,68.47,4.4,10
2009,5,30,6:57:36,-12.52,65.27,4.6,10
2009,5,30,9:21:36,15.96,-87.48,4.2,10
2009,5,30,0:43:12,63.94,-22.26,4.5,3
2009,5,30,22:04:48,10.98,141.2,4.9,35
2009,5,30,4:48:00,16.9,-94.84,4.2,100
2009,5,30,2:38:24,32.84,81.72,4.1,35
2009,5,30,16:19:12,-6.54,149.89,5.2,37
2009,5,30,16:19:12,6.78,126.46,4.8,55
2009,5,31,6:43:12,4.55,-32.57,4.8,10
2009,5,31,3:36:00,15.43,-86.3,4.1,10
2009,5,31,22:48:00,1.79,125.91,5.1,90
2009,5,31,1:26:24,-10.05,160.98,4.6,32
2009,5,31,0:14:24,-42.9,-72.44,4.2,10
2009,5,31,15:50:24,1.95,127.65,4.5,35
2009,5,31,9:36:00,10.63,-86.11,4.4,33
2009,5,31,15:21:36,-47.05,-10.86,4.7,10
2009,5,31,22:48:00,52.27,158.95,4.7,70
2009,5,31,4:33:36,2.36,-95.99,4.2,10
2009,5,31,4:48:00,-42.78,-72.56,4.4,10
2009,5,31,21:36:00,-29.75,-71.18,4,34
2009,5,31,6:00:00,37.82,141.55,5,61
2009,5,31,18:14:24,-16.21,178.28,4.9,22
2009,5,31,10:33:36,-15.02,-172.89,4.5,10
2009,6,1,0:14:24,19.48,-63.53,4.5,36
2009,6,1,22:04:48,19.57,-63.48,4.8,41
2009,6,1,19:40:48,0.69,126.13,4.4,81
2009,6,1,5:45:36,64.79,-148.02,4.3,14
2009,6,1,0:28:48,9.19,-82.72,4.4,10
2009,6,1,14:24:00,41.26,22.71,4.2,1
2009,6,1,0:43:12,-40.32,173.31,4.2,172
2009,6,1,0:00:00,18.34,-93.03,4,131
2009,6,1,7:12:00,2.5,133.2,4.5,10
2009,6,1,1:12:00,-32.19,-179.32,4.5,10
2009,6,1,4:48:00,-21.42,-69.01,4.5,96
2009,6,1,4:19:12,-42.81,-72.35,4.4,10
2009,6,1,14:38:24,46.3,152.98,5,12
2009,6,1,6:43:12,-17.73,167.79,5,35
2009,6,1,21:21:36,6.77,-73.01,4.2,161
2009,6,1,3:21:36,3.2,127.45,4.7,35
2009,6,2,20:52:48,3.66,126.73,4.6,40
2009,6,2,14:38:24,-35.85,-103.39,4.7,10
2009,6,2,18:57:36,-3.24,100.05,4.9,35
2009,6,2,5:45:36,-6.06,148.14,4.8,63
2009,6,2,12:14:24,-17.76,167.95,6.3,15
2009,6,2,9:07:12,-17.76,167.86,5.5,15
2009,6,2,4:48:00,-21.57,-68.84,4.5,122
2009,6,2,3:36:00,-17.67,167.69,5,37
2009,6,2,19:40:48,-17.78,167.88,5.1,33
2009,6,2,23:02:24,79.63,3.76,4.2,10
2009,6,2,15:21:36,-32.71,-69.01,4.9,26
2009,6,2,9:36:00,-17.8,167.61,4.9,33
2009,6,2,23:31:12,-17.82,167.48,4.7,37
2009,6,2,1:55:12,-17.73,167.83,4.9,35
2009,6,2,1:26:24,-62.83,-158.43,5.6,10
2009,6,2,1:12:00,15.42,-86.41,5,10
2009,6,2,7:40:48,-30.27,-178.66,4.5,164
2009,6,2,10:19:12,44.92,142.06,4.3,251
2009,6,2,2:09:36,-2.34,100.7,4.4,35
2009,6,2,21:36:00,36.88,141.75,4.6,35
2009,6,2,6:00:00,40.28,53.01,5,52
2009,6,2,3:36:00,-17.87,167.81,4.9,35
2009,6,2,7:40:48,-23.37,-67.96,4.2,106
2009,6,2,6:28:48,-17.96,167.73,4.6,53
2009,6,2,14:24:00,-36.27,177.79,4,6
2009,6,2,11:45:36,-36.19,177.87,4.4,8
2009,6,2,23:45:36,-14.76,-73.35,4.7,84
2009,6,2,8:09:36,-36.26,177.8,4,3
2009,6,2,4:04:48,-18,167.67,4.4,35
2009,6,2,3:21:36,14.26,-58.69,4.1,34
2009,6,3,7:55:12,-17.95,167.68,4.6,13
2009,6,3,16:04:48,-37.94,49.28,5.1,10
2009,6,3,17:16:48,-21.73,-177.76,4.3,341
2009,6,3,15:07:12,-21.29,-179.36,4.2,610
2009,6,3,19:26:24,11.82,143.69,4.6,40
2009,6,3,23:31:12,-17.84,167.62,4.7,49
2009,6,3,11:45:36,-18.1,167.83,4.5,35
2009,6,3,0:00:00,-8.41,122.03,5.1,38
2009,6,3,23:02:24,70.77,-14.2,4.6,10
2009,6,3,19:26:24,23.36,93.21,4.3,45
2009,6,3,9:07:12,-50.01,120.59,5.7,3
2009,6,3,10:48:00,23.17,93.81,4.5,46
2009,6,3,11:16:48,-17.78,167.79,4.5,35
2009,6,3,7:40:48,19.55,-109.17,5.6,6
2009,6,3,19:12:00,19.63,-109.15,4.7,10
2009,6,3,0:00:00,41.8,-112.21,4,7
2009,6,3,13:26:24,53.22,157.58,4.3,173
2009,6,3,4:04:48,-23.21,170.18,4.9,35
2009,6,4,15:36:00,-42.8,-72.54,4.3,10
2009,6,4,5:16:48,-6.03,146.51,5.3,58
2009,6,4,12:14:24,-6.14,146.62,4.6,58
2009,6,4,14:52:48,-3.23,100.33,4.5,25
2009,6,4,2:09:36,66.4,-157.57,4.3,28
2009,6,4,2:24:00,32.78,81.75,5.2,7
2009,6,4,3:07:12,-17.6,167.83,4.6,10
2009,6,4,13:55:12,32.83,81.91,4.6,10
2009,6,4,13:40:48,-42.76,-72.39,4.4,10
2009,6,4,0:14:24,-36.23,177.92,4.3,12
2009,6,4,6:00:00,-15.44,-173.11,4.5,10
2009,6,4,16:33:36,-36.47,177.7,4.4,25
2009,6,4,17:16:48,40.71,50.59,4.9,33
2009,6,4,18:14:24,-41.08,174.59,4.3,44
2009,6,4,16:04:48,-17.74,167.76,5.6,5
2009,6,4,12:00:00,-45.83,35.14,6,16
2009,6,4,9:36:00,37.4,-24.86,4.5,10
2009,6,4,19:26:24,52.2,-170.55,4.6,25
2009,6,4,12:57:36,37.08,71.23,4.3,90
2009,6,4,17:31:12,-0.33,125.11,5,72
2009,6,5,5:45:36,-16.39,-173.73,4.4,90
2009,6,5,0:43:12,15.46,-86.37,4.7,35
2009,6,5,3:07:12,15.42,-86.43,4.2,29
2009,6,5,6:14:24,51.88,-166.16,4.2,14
2009,6,5,1:26:24,41.82,143.45,6.4,29
2009,6,5,18:00:00,43.63,140.99,4.5,211
2009,6,5,4:33:36,32.86,82.07,4.3,10
2009,6,5,11:45:36,13.11,-87.83,4.3,193
2009,6,5,3:50:24,-35.42,-104.4,5.7,15
2009,6,5,6:14:24,-30.64,-179.43,4.8,356
2009,6,5,19:40:48,46.62,152.76,4.8,38
2009,6,5,22:33:36,-42.79,-72.41,4.4,10
2009,6,5,4:04:48,-9.17,123.73,5.1,56
2009,6,5,6:43:12,-22.54,-175.07,4.6,7
2009,6,5,0:00:00,-17.59,167.91,4.6,10
2009,6,5,12:57:36,-17.44,167.84,4.9,10
2009,6,5,9:07:12,-17.54,167.8,4.6,10
2009,6,5,13:55:12,-17.43,167.72,5.7,7
2009,6,5,2:38:24,2.1,-96.47,4.8,16
2009,6,5,2:09:36,46.98,151.12,4.7,172
2009,6,6,23:45:36,-30.27,-179.37,4.4,314
2009,6,6,0:43:12,-42.81,-72.56,4.4,1
2009,6,6,3:07:12,36.33,69.92,4.4,130
2009,6,6,6:28:48,-6.51,152.85,4.5,39
2009,6,6,15:21:36,-17.42,167.66,4.6,10
2009,6,6,4:33:36,35.55,141.18,4.4,29
2009,6,6,7:26:24,54.66,161.45,5.2,34
2009,6,6,0:57:36,16.17,-87.65,4.7,10
2009,6,6,7:12:00,35.48,140.91,5.8,34
2009,6,6,22:33:36,-4.26,129.67,4.5,35
2009,6,6,11:31:12,35.01,73.16,4.3,65
2009,6,6,23:16:48,31,86.31,4.6,10
2009,6,6,3:07:12,44.55,148.95,5.1,42
2009,6,6,13:12:00,-14.76,168.03,4.9,48
2009,6,6,14:24:00,16.36,-87.07,4.5,10
2009,6,6,18:28:48,54.31,-162.63,5.2,42
2009,6,6,9:07:12,54.15,-162.54,4.2,9
2009,6,6,13:40:48,-47.88,99.67,5.2,10
2009,6,6,4:48:00,-26.88,-176.17,4.6,0
2009,6,6,15:07:12,-4.44,102.78,4.3,35
2009,6,6,13:55:12,54.22,-162.64,4.2,13
2009,6,6,8:38:24,-42.78,-72.39,4.6,3
2009,6,6,22:04:48,36.62,141.59,4.3,35
2009,6,6,19:55:12,23.86,-46.1,6,14
2009,6,6,10:48:00,-20.2,-68.6,4.5,114
2009,6,6,17:02:24,-8.63,-74.68,5.2,133
2009,6,7,18:28:48,-5.55,-11.37,4.9,10
2009,6,7,3:36:00,39.03,91.88,4.7,10
2009,6,7,16:19:12,-8.44,118.39,5,146
2009,6,7,14:24:00,38.31,22.02,4.7,13
2009,6,7,19:55:12,1.15,97.24,4.1,35
2009,6,7,18:14:24,-2.65,141.46,4.9,35
2009,6,7,6:28:48,-22.04,-179.58,5.5,590
2009,6,7,6:00:00,-42.78,-72.47,4.3,1
2009,6,7,18:28:48,-18.16,168.04,4.9,14
2009,6,7,15:07:12,12.66,-88.4,4.6,83
2009,6,7,12:14:24,16.39,-86.64,4.2,10
2009,6,7,8:24:00,-15.19,170.9,5.1,44
2009,6,7,5:16:48,-36.7,-20.07,5.2,10
2009,6,7,8:09:36,11.18,125.89,4.6,10
2009,6,7,16:48:00,16.13,-93.31,5.4,139
2009,6,7,5:31:12,58.77,-136.66,4.9,4
2009,6,8,19:40:48,-23.6,-179.94,4.5,533
2009,6,8,8:24:00,-55.92,-27.9,4.4,146
2009,6,8,15:36:00,-22.91,-174.96,5,36
2009,6,8,2:38:24,-22.23,-179.61,5.5,612
2009,6,8,9:21:36,0.91,128.93,4.5,35
2009,6,8,16:19:12,15.79,-86.86,5.4,10
2009,6,8,17:02:24,15.94,-87.1,4.2,10
2009,6,8,21:07:12,46.06,151.81,4.6,52
2009,6,8,21:21:36,-34.95,-108.12,4.8,10
2009,6,8,15:07:12,-17.06,-73.22,4.4,13
2009,6,8,23:16:48,-20.09,66.53,4.7,10
2009,6,8,19:26:24,-20.86,-177.14,4.9,317
2009,6,8,16:04:48,-8.69,-71.51,5.4,536
2009,6,8,1:40:48,-39.01,78.32,4.5,10
2009,6,8,18:00:00,51.33,-178.48,4.2,47
2009,6,8,6:00:00,-52.41,13.56,4.4,10
2009,6,8,21:36:00,-31.69,-177.9,4.1,35
2009,6,9,4:33:36,-33.26,-178.71,4.4,78
2009,6,9,0:57:36,40.14,142.51,4.9,60
2009,6,9,8:24:00,-21.44,-179.48,4.4,623
2009,6,9,2:52:48,1.89,97.13,4.4,51
2009,6,9,12:14:24,-22.68,171.47,5.4,14
2009,6,9,0:00:00,35.96,29.08,4.7,16
2009,6,9,0:28:48,10.82,91.72,5.2,35
2009,6,9,6:28:48,-6.03,127.83,5,10
2009,6,9,1:26:24,-34.83,-68.04,4,16
2009,6,9,12:14:24,-31.75,-177.72,4.6,39
2009,6,9,19:55:12,-22.78,171.35,4.7,10
2009,6,9,18:43:12,-56.27,-26.72,5.2,101
2009,6,9,23:45:36,-31.51,-69.19,4.2,106
2009,6,9,6:57:36,-8.58,112.62,4.5,108
2009,6,9,14:09:36,-60.2,-26.76,4.4,39
2009,6,9,0:00:00,59.02,-154.16,4.2,132
2009,6,9,6:57:36,-23.03,-113.36,4.7,10
2009,6,9,9:50:24,-60.38,-26.73,4.6,55
2009,6,9,22:48:00,-55.06,-126.65,5.6,10
2009,6,10,5:16:48,-36.08,-100.2,4.4,10
2009,6,10,22:04:48,-6.29,128.29,4.8,323
2009,6,10,18:14:24,35.58,141.11,4.4,35
2009,6,10,13:55:12,34.46,136.63,5.1,351
2009,6,10,23:45:36,-55.05,-126.86,4.8,10
2009,6,10,19:12:00,16.39,-98.46,4.1,4
2009,6,10,22:19:12,-11.08,166.27,5,145
2009,6,10,23:02:24,44.98,148.15,5,93
2009,6,10,21:36:00,55.42,111.06,5,10
2009,6,10,7:26:24,-42.85,-72.55,4.7,10
2009,6,10,17:16:48,-7.43,156.2,4.5,72
2009,6,10,6:43:12,-11.83,166.76,4.2,194
2009,6,10,16:04:48,-41.78,-84.08,5.2,10
2009,6,10,3:07:12,-10.48,162.08,4.6,35
2009,6,10,5:02:24,-2.81,67.94,4.4,10
2009,6,10,7:12:00,-17.01,168.22,5.1,216
2009,6,10,1:55:12,-41.72,-84,5.7,10
2009,6,11,12:00:00,-57.67,161.34,4.3,10
2009,6,11,8:52:48,-4.89,102.9,5.2,22
2009,6,11,5:45:36,-4.94,102.84,4.7,35
2009,6,11,3:07:12,-15.19,-71.85,4.3,124
2009,6,11,0:28:48,53.05,159.36,5.2,103
2009,6,11,16:48:00,35.52,141.06,4.4,39
2009,6,11,8:24:00,13.07,93.29,4.4,51
2009,6,11,3:07:12,-24.19,-176.87,5,105
2009,6,11,21:36:00,-20.16,-69.99,4,53
2009,6,11,10:04:48,3.17,-84.24,4.7,10
2009,6,11,11:45:36,43.93,147.18,4.4,63
2009,6,11,22:48:00,-17.85,-174.99,4,212
2009,6,11,0:28:48,-32.8,-179.34,4.3,81
2009,6,11,7:55:12,-5.69,147.69,4.7,117
2009,6,11,6:14:24,24.17,120.86,4,10
2009,6,11,14:24:00,-24.97,-13.62,5,10
2009,6,11,9:50:24,-22.41,-176.93,4.8,185
2009,6,11,12:00:00,-42.85,-72.6,4.2,2
2009,6,11,1:12:00,51.11,-179.88,4.6,15
2009,6,11,18:57:36,-8.05,130.29,5,35
2009,6,11,19:12:00,1.76,97.19,4.9,40
2009,6,11,9:07:12,-3.32,-80.49,4.3,77
2009,6,11,19:55:12,-2.74,141.52,4.5,15
2009,6,11,21:07:12,42.21,82.95,4.8,35
2009,6,11,16:04:48,54.49,-162.27,4.1,25
2009,6,11,7:26:24,-22.8,171.21,4.6,51
2009,6,11,4:48:00,30.79,83.49,4.1,10
2009,6,12,1:55:12,0.79,126.19,4.5,59
2009,6,12,3:50:24,-30.24,-178.46,4.7,154
2009,6,12,23:31:12,-8.23,68.43,4.3,10
2009,6,12,22:04:48,-29.72,-175.99,4.3,60
2009,6,12,0:00:00,12.95,124.34,4.5,105
2009,6,12,3:21:36,-0.34,133,4.4,35
2009,6,12,16:48:00,-42.83,-72.6,4.5,2
2009,6,12,16:33:36,-17.49,167.79,5.1,10
2009,6,12,19:26:24,-17.53,167.84,5,10
2009,6,12,1:26:24,-17.61,167.81,6,15
2009,6,12,17:16:48,-6.22,146.19,4.2,120
2009,6,12,23:02:24,53.08,172.69,4.4,8
2009,6,12,20:52:48,23.95,121.72,4.2,10
2009,6,12,9:36:00,-23.64,-174.58,4.6,10
2009,6,12,22:04:48,-17.44,167.69,5,10
2009,6,12,9:07:12,-5.3,128.02,5.3,340
2009,6,12,5:02:24,28.37,142.93,4.3,35
2009,6,12,16:48:00,-29.35,-70.7,4.8,80
2009,6,13,15:50:24,-34.41,-179.97,4.6,76
2009,6,13,12:43:12,-39.99,46.16,4.4,10
2009,6,13,9:36:00,14.15,-92.62,4.1,16
2009,6,13,7:12:00,17.02,-94.89,4.1,99
2009,6,13,15:36:00,3.93,126.65,4.4,35
2009,6,13,8:38:24,19.18,-66.59,5,8
2009,6,13,18:43:12,72.72,4.16,4.5,10
2009,6,13,4:19:12,11.83,143.56,4.5,35
2009,6,13,7:12:00,-18.35,167.9,4.4,35
2009,6,13,6:57:36,44.72,78.86,5.4,14
2009,6,13,22:33:36,72.73,4.62,4.4,10
2009,6,13,6:14:24,72.75,4.53,4.3,10
2009,6,13,6:43:12,35.54,143.13,4.5,10
2009,6,13,1:26:24,-17.36,-70.8,5.1,61
2009,6,13,16:04:48,-30.65,-71.63,4.9,28
2009,6,13,9:21:36,86.85,53.71,4.6,25
2009,6,14,1:40:48,-7.74,107.47,4.6,18
2009,6,14,9:21:36,53.93,161.68,4.3,31
2009,6,14,2:52:48,-6.07,147.42,4.4,72
2009,6,14,1:40:48,-7.69,117.2,5.5,17
2009,6,14,13:40:48,13.27,-89.58,4.5,90
2009,6,14,6:28:48,5.36,126.44,6.1,35
2009,6,14,2:09:36,5.39,126.51,5.2,35
2009,6,14,16:33:36,-24.73,-176.67,4.9,69
2009,6,14,19:40:48,-31.28,-178.04,4.9,61
2009,6,14,17:16:48,-30.29,-177.79,4.3,35
2009,6,14,21:21:36,5.3,126.11,4.1,35
2009,6,14,11:45:36,-33.03,179.93,4.8,201
2009,6,14,12:57:36,-36.97,178.46,4.4,100
2009,6,14,17:16:48,33.14,131.99,4.5,63
2009,6,14,2:09:36,-17.52,-70.89,4.4,78
2009,6,14,12:00:00,25.29,-99.33,4.4,17
2009,6,14,1:26:24,72.7,4.3,4.5,10
2009,6,14,3:07:12,56.12,-157.17,4.2,28
2009,6,14,21:36:00,15.34,-90.58,4.9,42
2009,6,14,22:33:36,-57.47,147.32,4.8,10
2009,6,14,6:28:48,5.39,126.42,4.9,25
2009,6,14,21:21:36,40.86,141.91,4.9,93
2009,6,14,23:31:12,-58.97,-24.98,5.4,30
2009,6,14,18:57:36,-19.98,-175.47,4.9,143
2009,6,14,19:26:24,5.37,126.29,4.3,68
2009,6,14,16:48:00,5.38,126.42,5.2,61
2009,6,14,20:09:36,-19.57,-68.43,4.4,125
2009,6,14,21:50:24,5.36,126.35,4.6,56
2009,6,14,22:19:12,-56.12,-27.62,5,35
2009,6,15,3:21:36,-5.38,151.26,4.8,75
2009,6,15,4:48:00,-14.19,166.52,4.7,43
2009,6,15,6:28:48,-59.41,-26.26,5,81
2009,6,15,2:09:36,-22.35,173.87,4.4,46
2009,6,15,13:26:24,47.76,155.38,4.5,31
2009,6,15,12:28:48,10.98,-85.67,4.5,35
2009,6,15,0:57:36,24.78,125.35,4.2,51
2009,6,15,10:33:36,11.34,140.02,4.7,75
2009,6,15,9:07:12,1.68,96.93,4.3,35
2009,6,15,18:00:00,9.05,93.62,5.4,42
2009,6,15,21:36:00,16.31,-98.49,4,10
2009,6,15,2:52:48,-13.56,-76.13,5.3,42
2009,6,15,7:55:12,-26.19,-177.27,4.7,112
2009,6,15,1:12:00,-7.35,123.95,4.5,565
2009,6,15,20:09:36,-37.77,177.22,4.5,77
2009,6,15,18:00:00,16.32,-87.04,4.8,10
2009,6,15,14:24:00,-60.11,-24.85,4.6,21
2009,6,15,22:33:36,-22.93,-175.29,4.5,91
2009,6,15,17:16:48,59.34,-153.06,4.3,81
2009,6,15,3:50:24,-18.51,-55.8,4.9,10
2009,6,15,20:52:48,14.29,53.69,4.1,10
2009,6,16,9:50:24,47.22,145.54,5.2,389
2009,6,16,1:12:00,-8.57,118.4,4.7,133
2009,6,16,0:57:36,-21.18,-174.57,4.4,35
2009,6,16,14:24:00,-23.07,-176.75,4.6,144
2009,6,16,2:24:00,-3.27,140.91,4.2,46
2009,6,16,14:24:00,-22.04,-67.65,4.2,199
2009,6,16,14:24:00,-20.72,-66.57,4.4,229
2009,6,16,0:57:36,-4.04,126.35,5,39
2009,6,16,20:09:36,-54.63,5.21,4.6,10
2009,6,16,23:45:36,-54.37,5.87,6.1,10
2009,6,16,2:24:00,38.48,73.41,4.5,117
2009,6,16,21:21:36,35.55,141.12,4.4,35
2009,6,17,10:48:00,-10.64,165.95,4.5,181
2009,6,17,18:57:36,21.72,62.04,4.9,10
2009,6,17,0:00:00,36.05,36.02,5,10
2009,6,17,9:36:00,-24.21,-66.78,4.1,176
2009,6,17,13:12:00,43.68,147.93,4.4,86
2009,6,17,12:57:36,0.63,-25.5,4.6,10
2009,6,17,17:31:12,-45.62,-77.15,4.6,10
2009,6,17,11:31:12,51.61,-175.23,5.6,31
2009,6,17,17:16:48,51.53,-175.21,4.9,8
2009,6,17,3:07:12,-17.91,167.66,4.9,10
2009,6,17,13:40:48,-6.31,149.2,4.5,48
2009,6,17,22:04:48,7.42,126.26,4.7,10
2009,6,17,9:21:36,38.14,69.75,4.4,19
2009,6,17,22:19:12,42.84,146.14,4.4,47
2009,6,17,2:52:48,-29.35,-177.24,4.9,35
2009,6,17,5:45:36,54.73,-160.19,4.4,51
2009,6,17,23:45:36,42.44,142.85,4.5,110
2009,6,17,14:24:00,23.44,120.65,4.4,12
2009,6,17,8:52:48,-38.14,176.2,4.1,166
2009,6,17,13:12:00,-7.96,108.54,4.6,76
2009,6,17,7:26:24,-29.45,-177.2,4.8,42
2009,6,17,3:07:12,-49.8,-8.86,4.5,10
2009,6,17,21:50:24,-35.8,179.77,4.3,34
2009,6,17,16:04:48,45.46,149.78,4.8,95
2009,6,18,0:43:12,-31.44,-178.27,4.4,86
2009,6,18,16:48:00,35.38,28.41,5,39
2009,6,18,19:26:24,-30.95,-178.15,4.6,35
2009,6,18,18:28:48,7.9,126.9,4.9,35
2009,6,18,0:57:36,31.3,141.75,5,38
2009,6,18,8:09:36,35.32,28.47,4.3,35
2009,6,18,16:19:12,1.31,126.28,4.3,69
2009,6,18,16:33:36,-8.42,123.83,4.9,138
2009,6,18,11:02:24,35.39,28.51,4.7,30
2009,6,18,15:21:36,-6.64,128.33,4.3,300
2009,6,18,7:12:00,-25.6,-176.26,4.3,35
2009,6,19,14:24:00,12.31,144.05,4.6,35
2009,6,19,11:16:48,7.7,126.57,4.4,84
2009,6,19,12:43:12,35.53,141.23,4.5,21
2009,6,19,0:00:00,23.42,120.59,4.2,11
2009,6,19,7:55:12,-39.32,78.1,4.8,10
2009,6,19,19:12:00,-39.38,78.14,4.6,10
2009,6,19,0:43:12,55.63,161.84,4.7,24
2009,6,19,15:36:00,24.02,122.38,4.9,10
2009,6,19,2:24:00,-21.08,-68.9,5.3,111
2009,6,19,16:19:12,-39.02,46.3,4.5,10
2009,6,19,2:24:00,-11.79,166.56,4.3,254
2009,6,19,0:00:00,-5.41,145.6,4,35
2009,6,19,2:52:48,-39.51,78.14,4.7,10
2009,6,19,0:43:12,35.36,28.45,5.8,28
2009,6,19,10:33:36,35.38,28.54,4.5,41
2009,6,19,15:21:36,14.08,145.19,5.5,113
2009,6,19,16:33:36,-1.94,151.87,4.5,52
2009,6,19,4:04:48,4.89,125.89,4.4,45
2009,6,19,6:43:12,63.92,-22.09,4.5,5
2009,6,19,15:50:24,32.75,134.92,4.6,10
2009,6,19,0:00:00,-30.76,-71.26,4.5,58
2009,6,19,2:09:36,39.1,143.49,4.5,28
2009,6,19,13:55:12,39.08,143.27,5.1,35
2009,6,20,2:24:00,54.68,162.01,4.5,35
2009,6,20,14:38:24,32.9,-118.01,4.1,14
2009,6,20,21:36:00,-29.9,-178.02,4.5,74
2009,6,20,10:19:12,39.09,143.2,5.1,21
2009,6,20,3:36:00,24.05,122.51,4.8,51
2009,6,20,17:31:12,-14.43,-72.67,4.8,74
2009,6,20,18:57:36,-5.42,105.59,4.6,183
2009,6,20,0:00:00,37.68,26.86,4.8,12
2009,6,20,20:52:48,-4.99,103.05,5.4,46
2009,6,20,0:14:24,-31.19,-176.84,4.6,10
2009,6,20,0:14:24,4.65,96.4,4.7,35
2009,6,20,19:55:12,63.31,-166.84,4.3,10
2009,6,20,21:50:24,2.17,125.62,4.9,35
2009,6,20,0:00:00,35.64,-120.95,4.4,6
2009,6,20,2:09:36,-12.19,166.06,4.8,44
2009,6,20,18:00:00,-16.68,-174.07,4.8,64
2009,6,20,22:48:00,16.09,-94.23,4.5,10
2009,6,21,16:48:00,24.08,126.91,4.3,45
2009,6,21,10:04:48,24.04,126.95,4.4,10
2009,6,21,21:21:36,52.21,-168.65,4.5,8
2009,6,21,6:43:12,35.89,90.07,4.4,10
2009,6,21,4:48:00,-30.3,-177.93,4.6,35
2009,6,21,0:00:00,6.81,-73.14,4.2,153
2009,6,21,16:33:36,39.18,143.38,4.6,37
2009,6,21,12:14:24,43.42,17.26,4.6,10
2009,6,21,4:33:36,76.28,7.16,5.1,10
2009,6,21,10:33:36,36.5,70.88,4.4,192
2009,6,21,1:55:12,41.01,138.93,4.5,25
2009,6,21,8:52:48,-51.03,116.74,4.8,10
2009,6,21,0:00:00,13.13,-89.6,4.4,45
2009,6,21,16:48:00,-19.8,-175.75,4.8,190
2009,6,22,13:40:48,19.21,-64.35,4.4,24
2009,6,22,17:31:12,27.57,142.67,4.6,5
2009,6,22,20:24:00,4.89,126.69,4.3,69
2009,6,22,15:50:24,-7.1,103.57,4.6,35
2009,6,22,4:04:48,-25.51,-176.11,4.7,35
2009,6,22,21:50:24,-32.67,179.94,4.8,191
2009,6,22,12:28:48,25.67,93.28,4.3,32
2009,6,22,21:36:00,-18.8,-173.53,4.8,50
2009,6,22,10:19:12,76.3,6.86,4.6,10
2009,6,22,5:31:12,-7.44,128.38,4.5,80
2009,6,22,15:36:00,-19.93,-179,4.9,644
2009,6,22,22:04:48,76.22,6.79,5.4,10
2009,6,22,4:48:00,76.23,7,5.2,10
2009,6,22,4:33:36,76.26,7.24,4.5,10
2009,6,22,3:50:24,61.94,-150.7,5.5,64
2009,6,22,6:43:12,51.28,-178.2,5.6,35
2009,6,22,6:43:12,61.93,-150.69,4,60
2009,6,22,0:00:00,42.45,13.36,4.7,14
2009,6,22,21:50:24,51.35,-178.25,5.4,29
2009,6,22,9:21:36,-4.26,102.2,4.6,51
2009,6,22,21:21:36,51.27,-178.24,4.1,46
2009,6,22,14:24:00,-3.45,146.48,5.2,46
2009,6,22,8:09:36,-23.9,179.94,5.1,542
2009,6,22,9:07:12,12.15,95.13,4.5,45
2009,6,22,2:52:48,-3.51,146.8,4.5,51
2009,6,22,22:04:48,12.14,95,5.1,26
2009,6,22,11:45:36,12.03,94.83,5,14
2009,6,22,9:21:36,15.97,147.62,4.2,35
2009,6,22,22:33:36,-5.07,133.99,4.4,35
2009,6,23,0:28:48,42.44,13.31,4,4
2009,6,23,6:28:48,-3.41,146.43,4.5,24
2009,6,23,14:24:00,37.21,142.29,4.4,13
2009,6,23,12:57:36,-18.74,-69.62,4.1,87
2009,6,23,0:00:00,35.97,30.05,4.5,12
2009,6,23,22:04:48,28.26,56.06,4.9,10
2009,6,23,8:38:24,-6.76,127.05,4.7,403
2009,6,23,0:14:24,-16.08,-174.07,4.8,133
2009,6,23,9:07:12,39.2,143.46,5.1,28
2009,6,23,13:40:48,38.85,142.39,5.6,37
2009,6,23,7:40:48,-31.05,-176.8,4.5,35
2009,6,23,7:40:48,-15.23,-173.57,4.7,35
2009,6,23,18:14:24,-5.2,153.7,5.5,65
2009,6,23,8:24:00,-5.16,153.78,6.7,64
2009,6,23,15:07:12,61.93,-150.66,4.1,58
2009,6,23,21:50:24,-20.77,-68.88,4.4,104
2009,6,24,15:50:24,27.88,128.36,4.7,94
2009,6,24,14:38:24,-5,151.15,4.5,45
2009,6,24,0:00:00,-1.64,-77.69,4.6,216
2009,6,24,22:19:12,35.55,143.15,4.5,10
2009,6,24,12:57:36,-41.69,42.58,4.7,10
2009,6,24,22:04:48,35.46,143.12,4.5,7
2009,6,24,0:57:36,53.67,-164.42,4.2,30
2009,6,24,23:16:48,0.17,-16.88,5.2,10
2009,6,24,3:50:24,-17.44,-176.98,4.8,22
2009,6,24,12:14:24,-16.29,178.38,4.8,35
2009,6,24,4:04:48,-6.85,105.06,4.8,17
2009,6,24,2:38:24,-20.94,-174.22,4.8,35
2009,6,24,7:40:48,3.99,132.78,4.6,35
